date,state_x,cases,deaths,state_y,anxiety,cough,depression,fever,generalized_anxiety_disorder,nausea,State,State Code,Region,Division
2020-04-26,Ohio,15963,728,US-OH,6.29,3.07,3.67,3.44,0.84,1.56,Ohio,OH,Midwest,East North Central
2020-04-26,Oklahoma,3253,195,US-OK,7.24,3.5,4.18,3.92,1.02,2.21,Oklahoma,OK,South,West South Central
2020-04-26,Oregon,2311,91,US-OR,5.63,2.34,3.3,2.63,0.67,1.29,Oregon,OR,West,Pacific
2020-04-26,Pennsylvania,42709,1871,US-PA,7.41,3.62,4.16,3.97,0.96,1.73,Pennsylvania,PA,Northeast,Middle Atlantic
2020-04-26,Rhode Island,7439,226,US-RI,7.68,4.29,4.73,4.71,0.91,1.77,Rhode Island,RI,Northeast,New England
2020-04-26,South Carolina,5490,174,US-SC,7.67,4.09,4.4,4.03,1.01,2.23,South Carolina,SC,South,South Atlantic
2020-04-26,South Dakota,2213,11,US-SD,6.05,3.05,3.81,3.69,0.86,1.4,South Dakota,SD,Midwest,West North Central
2020-04-26,Tennessee,9435,182,US-TN,7.19,3.73,4.34,3.96,0.94,2.16,Tennessee,TN,South,East South Central
2020-04-26,Texas,25209,676,US-TX,7.18,3.98,4.2,3.89,0.89,1.93,Texas,TX,South,West South Central
2020-04-26,Utah,4123,41,US-UT,4.5,2.19,2.88,2.7,0.56,1.21,Utah,UT,West,Mountain
2020-04-26,Vermont,851,45,US-VT,7.62,3.62,4.77,4.26,0.74,1.5,Vermont,VT,Northeast,New England
2020-04-26,Virginia,12969,448,US-VA,7.17,3.72,4.17,4.01,0.89,1.78,Virginia,VA,South,South Atlantic
2020-04-26,Washington,13744,757,US-WA,7.9,3.66,4.88,4.25,0.95,1.94,Washington,WA,West,Pacific
2020-04-26,West Virginia,1054,34,US-WV,7.46,3.62,4.6,3.75,1.1,1.79,West Virginia,WV,South,South Atlantic
2020-04-26,Wisconsin,5986,274,US-WI,5.86,2.94,3.66,3.2,0.7,1.46,Wisconsin,WI,Midwest,East North Central
2020-04-26,Wyoming,502,7,US-WY,6.9,3.2,3.67,3.13,1.08,1.62,Wyoming,WY,West,Mountain
2020-04-27,Alabama,6539,228,US-AL,7.14,4.18,4.17,4.2,1.0,2.05,Alabama,AL,South,East South Central
2020-04-27,Alaska,343,7,US-AK,7.76,4.35,5.26,5.32,0.79,1.85,Alaska,AK,West,Pacific
2020-04-27,Arizona,6716,277,US-AZ,8.2,3.88,4.82,5.1,1.04,2.07,Arizona,AZ,West,Mountain
2020-04-27,California,45208,1800,US-CA,8.55,4.0,5.08,4.95,1.12,1.83,California,CA,West,Pacific
2020-04-27,Colorado,13804,705,US-CO,6.85,3.44,4.2,4.76,0.89,1.56,Colorado,CO,West,Mountain
2020-04-27,Connecticut,25997,2012,US-CT,8.8,3.97,5.19,5.36,1.17,1.66,Connecticut,CT,Northeast,New England
2020-04-27,Delaware,4162,125,US-DE,6.4,3.64,3.95,4.37,0.95,1.34,Delaware,DE,South,South Atlantic
2020-04-27,District of Columbia,3892,185,US-DC,8.1,4.03,4.4,5.6,0.85,1.84,District of Columbia,DC,South,South Atlantic
2020-04-27,Florida,32130,1087,US-FL,8.06,4.07,4.53,4.7,1.08,1.93,Florida,FL,South,South Atlantic
2020-04-27,Georgia,23229,981,US-GA,7.37,4.03,4.23,4.72,1.07,1.96,Georgia,GA,South,South Atlantic
2020-04-27,Hawaii,600,16,US-HI,8.71,4.55,5.83,5.31,1.16,2.35,Hawaii,HI,West,Pacific
2020-04-27,Idaho,1917,58,US-ID,8.99,3.66,5.22,4.63,1.16,2.09,Idaho,ID,West,Mountain
2020-04-27,Illinois,45883,1992,US-IL,7.32,4.06,4.38,4.97,1.0,1.68,Illinois,IL,Midwest,East North Central
2020-04-27,Indiana,16137,932,US-IN,6.7,3.49,4.11,4.41,1.0,1.74,Indiana,IN,Midwest,East North Central
2020-04-27,Iowa,5868,127,US-IA,7.39,3.58,4.28,5.11,1.07,1.61,Iowa,IA,Midwest,West North Central
2020-04-27,Kansas,3407,126,US-KS,7.04,3.4,4.42,4.71,1.04,1.91,Kansas,KS,Midwest,West North Central
2020-04-27,Kentucky,4146,216,US-KY,7.26,3.38,4.24,4.62,1.07,1.88,Kentucky,KY,South,East South Central
2020-04-27,Louisiana,27111,1740,US-LA,7.0,3.79,4.14,4.24,1.04,1.86,Louisiana,LA,South,West South Central
2020-04-27,Maine,1023,51,US-ME,4.74,2.03,2.75,2.65,0.61,1.0,Maine,ME,Northeast,New England
2020-04-27,Maryland,19574,945,US-MD,7.67,4.25,4.53,5.27,1.09,1.74,Maryland,MD,South,South Atlantic
2020-04-27,Massachusetts,56462,3003,US-MA,7.34,3.48,4.36,4.79,0.95,1.57,Massachusetts,MA,Northeast,New England
2020-04-27,Michigan,38457,3406,US-MI,6.57,3.35,3.76,4.21,0.92,1.59,Michigan,MI,Midwest,East North Central
2020-04-27,Minnesota,3816,286,US-MN,7.11,3.22,4.24,4.5,0.98,1.41,Minnesota,MN,Midwest,West North Central
2020-04-27,Mississippi,6094,229,US-MS,6.7,3.88,4.0,4.34,1.09,1.94,Mississippi,MS,South,East South Central
2020-04-27,Missouri,7171,296,US-MO,7.66,3.81,4.54,4.61,1.09,1.84,Missouri,MO,Midwest,West North Central
2020-04-27,Montana,449,14,US-MT,7.74,3.23,4.75,4.7,1.16,1.84,Montana,MT,West,Mountain
2020-04-27,Nebraska,3487,54,US-NE,7.22,3.52,4.39,5.09,1.14,1.82,Nebraska,NE,Midwest,West North Central
2020-04-27,Nevada,4708,219,US-NV,7.28,3.81,4.43,4.64,0.98,1.85,Nevada,NV,West,Mountain
2020-04-27,New Hampshire,1938,60,US-NH,8.2,3.56,4.79,4.78,1.11,1.73,New Hampshire,NH,Northeast,New England
2020-04-27,New Jersey,111188,6044,US-NJ,8.4,4.49,4.75,5.41,1.11,1.71,New Jersey,NJ,Northeast,Middle Atlantic
2020-04-27,New Mexico,2825,104,US-NM,7.08,3.4,4.15,4.36,0.96,1.76,New Mexico,NM,West,Mountain
2020-04-27,New York,296991,22267,US-NY,7.75,4.14,4.44,4.85,1.02,1.65,New York,NY,Northeast,Middle Atlantic
2020-04-27,North Carolina,9035,331,US-NC,7.07,3.51,4.14,3.96,0.98,1.77,North Carolina,NC,South,South Atlantic
2020-04-27,North Dakota,942,19,US-ND,6.88,3.17,4.15,4.53,0.93,1.7,North Dakota,ND,Midwest,West North Central
2020-04-27,Ohio,16325,753,US-OH,6.43,3.18,3.85,4.07,0.96,1.54,Ohio,OH,Midwest,East North Central
2020-04-27,Oklahoma,3280,197,US-OK,7.77,3.64,4.6,4.71,1.15,2.08,Oklahoma,OK,South,West South Central
2020-04-27,Oregon,2354,92,US-OR,6.1,2.55,3.67,3.33,0.72,1.33,Oregon,OR,West,Pacific
2020-04-27,Pennsylvania,43728,1946,US-PA,7.75,3.61,4.47,4.61,1.11,1.68,Pennsylvania,PA,Northeast,Middle Atlantic
2020-04-27,Rhode Island,7708,233,US-RI,8.79,4.04,4.78,5.4,1.25,1.77,Rhode Island,RI,Northeast,New England
2020-04-27,South Carolina,5613,177,US-SC,8.12,4.21,4.62,4.68,1.12,2.21,South Carolina,SC,South,South Atlantic
2020-04-27,South Dakota,2246,11,US-SD,6.22,2.89,4.02,3.83,0.79,1.44,South Dakota,SD,Midwest,West North Central
2020-04-27,Tennessee,9739,184,US-TN,7.75,3.65,4.44,4.57,1.08,2.18,Tennessee,TN,South,East South Central
2020-04-27,Texas,25963,699,US-TX,7.52,4.1,4.39,4.69,1.04,1.98,Texas,TX,South,West South Central
2020-04-27,Utah,4236,41,US-UT,5.24,2.27,3.19,3.11,0.77,1.22,Utah,UT,West,Mountain
2020-04-27,Vermont,855,46,US-VT,8.69,3.56,5.0,5.35,1.35,1.4,Vermont,VT,Northeast,New England
2020-04-27,Virginia,13534,458,US-VA,7.48,3.85,4.43,4.66,1.05,1.83,Virginia,VA,South,South Atlantic
2020-04-27,Washington,13958,771,US-WA,8.48,3.86,5.18,5.26,1.16,2.02,Washington,WA,West,Pacific
2020-04-27,West Virginia,1078,37,US-WV,7.51,3.72,4.78,4.57,1.32,1.96,West Virginia,WV,South,South Atlantic
2020-04-27,Wisconsin,6164,281,US-WI,6.98,3.35,4.18,4.12,0.99,1.54,Wisconsin,WI,Midwest,East North Central
2020-04-27,Wyoming,520,7,US-WY,6.47,2.99,4.23,4.48,0.59,1.77,Wyoming,WY,West,Mountain
2020-04-28,Alabama,6750,242,US-AL,7.24,4.0,4.23,4.67,0.96,2.05,Alabama,AL,South,East South Central
2020-04-28,Alaska,349,7,US-AK,7.49,3.8,4.99,4.91,1.18,2.07,Alaska,AK,West,Pacific
2020-04-28,Arizona,6948,297,US-AZ,8.02,3.82,4.93,5.36,1.15,2.06,Arizona,AZ,West,Mountain
2020-04-28,California,46570,1884,US-CA,8.57,3.93,5.04,5.07,1.13,1.76,California,CA,West,Pacific
2020-04-28,Colorado,14239,734,US-CO,7.15,3.42,4.31,4.99,0.94,1.56,Colorado,CO,West,Mountain
2020-04-28,Connecticut,26312,2089,US-CT,8.6,3.87,5.01,5.49,1.24,1.65,Connecticut,CT,Northeast,New England
2020-04-28,Delaware,4575,137,US-DE,6.65,3.39,4.26,4.69,1.16,1.54,Delaware,DE,South,South Atlantic
2020-04-28,District of Columbia,3994,190,US-DC,8.19,4.13,4.3,5.63,0.94,1.99,District of Columbia,DC,South,South Atlantic
2020-04-28,Florida,32838,1170,US-FL,7.97,4.08,4.54,5.0,1.11,1.88,Florida,FL,South,South Atlantic
2020-04-28,Georgia,23607,1022,US-GA,7.48,3.93,4.24,4.91,1.04,1.85,Georgia,GA,South,South Atlantic
2020-04-28,Hawaii,602,16,US-HI,8.99,4.36,5.62,5.33,1.13,2.34,Hawaii,HI,West,Pacific
2020-04-28,Idaho,1952,60,US-ID,8.4,3.32,5.16,4.64,1.18,2.05,Idaho,ID,West,Mountain
2020-04-28,Illinois,48102,2132,US-IL,7.42,3.86,4.39,5.17,1.04,1.57,Illinois,IL,Midwest,East North Central
2020-04-28,Indiana,16783,992,US-IN,6.9,3.44,4.15,4.48,0.98,1.61,Indiana,IN,Midwest,East North Central
2020-04-28,Iowa,6376,136,US-IA,7.15,3.65,4.27,5.26,1.06,1.7,Iowa,IA,Midwest,West North Central
2020-04-28,Kansas,3601,127,US-KS,7.19,3.26,4.43,4.63,1.13,1.81,Kansas,KS,Midwest,West North Central
2020-04-28,Kentucky,4375,231,US-KY,7.42,3.47,4.39,5.1,1.13,1.85,Kentucky,KY,South,East South Central
2020-04-28,Louisiana,27329,1801,US-LA,7.21,3.85,4.01,4.55,1.06,1.85,Louisiana,LA,South,West South Central
2020-04-28,Maine,1040,51,US-ME,4.61,2.01,2.79,2.85,0.68,1.02,Maine,ME,Northeast,New England
2020-04-28,Maryland,20200,1016,US-MD,7.81,4.33,4.66,5.44,1.1,1.78,Maryland,MD,South,South Atlantic
2020-04-28,Massachusetts,58302,3153,US-MA,7.47,3.44,4.44,4.85,1.02,1.48,Massachusetts,MA,Northeast,New England
2020-04-28,Michigan,39469,3566,US-MI,6.59,3.21,3.73,4.39,0.94,1.52,Michigan,MI,Midwest,East North Central
2020-04-28,Minnesota,4181,301,US-MN,7.5,3.54,4.64,4.69,1.1,1.43,Minnesota,MN,Midwest,West North Central
2020-04-28,Mississippi,6342,239,US-MS,6.71,3.97,3.99,4.34,0.98,2.06,Mississippi,MS,South,East South Central
2020-04-28,Missouri,7306,324,US-MO,7.85,3.58,4.42,4.64,1.14,1.87,Missouri,MO,Midwest,West North Central
2020-04-28,Montana,451,15,US-MT,7.4,3.13,4.37,4.64,0.89,1.69,Montana,MT,West,Mountain
2020-04-28,Nebraska,3613,56,US-NE,7.52,3.73,4.36,4.83,1.12,1.96,Nebraska,NE,Midwest,West North Central
2020-04-28,Nevada,4812,225,US-NV,7.21,3.84,4.24,4.62,0.97,1.78,Nevada,NV,West,Mountain
2020-04-28,New Hampshire,2010,60,US-NH,8.15,3.54,4.77,4.92,1.07,1.76,New Hampshire,NH,Northeast,New England
2020-04-28,New Jersey,113856,6442,US-NJ,8.16,4.24,4.58,5.34,1.08,1.61,New Jersey,NJ,Northeast,Middle Atlantic
2020-04-28,New Mexico,2975,110,US-NM,6.93,3.32,4.22,4.5,1.05,1.69,New Mexico,NM,West,Mountain
2020-04-28,New York,300276,22777,US-NY,7.67,4.02,4.41,5.07,1.03,1.54,New York,NY,Northeast,Middle Atlantic
2020-04-28,North Carolina,9568,353,US-NC,7.07,3.49,4.19,4.15,0.96,1.74,North Carolina,NC,South,South Atlantic
2020-04-28,North Dakota,991,19,US-ND,7.07,3.31,4.24,5.12,1.11,1.56,North Dakota,ND,Midwest,West North Central
2020-04-28,Ohio,16769,799,US-OH,6.59,3.16,3.88,4.43,0.96,1.53,Ohio,OH,Midwest,East North Central
2020-04-28,Oklahoma,3410,207,US-OK,7.55,3.49,4.49,4.69,1.06,2.07,Oklahoma,OK,South,West South Central
2020-04-28,Oregon,2385,99,US-OR,6.02,2.42,3.67,3.42,0.74,1.34,Oregon,OR,West,Pacific
2020-04-28,Pennsylvania,45323,2092,US-PA,7.68,3.49,4.38,4.72,1.09,1.67,Pennsylvania,PA,Northeast,Middle Atlantic
2020-04-28,Rhode Island,7926,239,US-RI,8.59,3.82,4.86,5.02,1.21,1.83,Rhode Island,RI,Northeast,New England
2020-04-28,South Carolina,5735,192,US-SC,8.13,4.26,4.87,5.17,1.17,2.22,South Carolina,SC,South,South Atlantic
2020-04-28,South Dakota,2314,11,US-SD,6.54,3.01,3.96,4.18,0.95,1.33,South Dakota,SD,Midwest,West North Central
2020-04-28,Tennessee,9974,190,US-TN,7.78,3.77,4.56,5.0,1.05,2.02,Tennessee,TN,South,East South Central
2020-04-28,Texas,26868,738,US-TX,7.63,4.06,4.44,4.82,1.06,1.91,Texas,TX,South,West South Central
2020-04-28,Utah,4343,45,US-UT,4.96,2.21,3.16,3.21,0.68,1.2,Utah,UT,West,Mountain
2020-04-28,Vermont,862,46,US-VT,7.97,3.75,5.25,5.42,1.11,1.68,Vermont,VT,Northeast,New England
2020-04-28,Virginia,14338,492,US-VA,7.6,3.79,4.44,4.84,1.03,1.75,Virginia,VA,South,South Atlantic
2020-04-28,Washington,14165,792,US-WA,8.58,3.93,5.36,5.28,1.14,1.93,Washington,WA,West,Pacific
2020-04-28,West Virginia,1096,38,US-WV,7.47,3.45,4.98,4.95,1.3,2.07,West Virginia,WV,South,South Atlantic
2020-04-28,Wisconsin,6389,300,US-WI,7.1,3.28,4.19,4.24,0.99,1.44,Wisconsin,WI,Midwest,East North Central
2020-04-28,Wyoming,536,7,US-WY,6.76,3.42,4.49,4.55,0.93,1.36,Wyoming,WY,West,Mountain
2020-04-29,Alabama,6925,262,US-AL,7.57,4.03,4.29,4.52,1.07,2.09,Alabama,AL,South,East South Central
2020-04-29,Alaska,353,7,US-AK,8.36,3.46,5.27,5.1,1.12,2.17,Alaska,AK,West,Pacific
2020-04-29,Arizona,7202,308,US-AZ,8.14,3.85,4.76,5.26,1.15,1.92,Arizona,AZ,West,Mountain
2020-04-29,California,48904,1961,US-CA,8.67,3.88,5.01,5.19,1.13,1.76,California,CA,West,Pacific
2020-04-29,Colorado,14680,764,US-CO,6.9,3.38,4.25,4.8,0.9,1.45,Colorado,CO,West,Mountain
2020-04-29,Connecticut,26767,2168,US-CT,8.74,3.93,5.14,5.6,1.24,1.68,Connecticut,CT,Northeast,New England
2020-04-29,Delaware,4655,144,US-DE,6.76,3.28,3.94,4.87,1.12,1.4,Delaware,DE,South,South Atlantic
2020-04-29,District of Columbia,4106,205,US-DC,7.39,3.8,3.9,5.58,0.81,1.68,District of Columbia,DC,South,South Atlantic
2020-04-29,Florida,33185,1216,US-FL,7.95,3.96,4.49,4.99,1.1,1.83,Florida,FL,South,South Atlantic
2020-04-29,Georgia,24300,1086,US-GA,7.53,3.86,4.27,4.83,1.01,1.89,Georgia,GA,South,South Atlantic
2020-04-29,Hawaii,605,16,US-HI,8.93,4.31,5.55,4.92,1.39,2.38,Hawaii,HI,West,Pacific
2020-04-29,Idaho,1984,60,US-ID,8.46,3.55,5.21,5.26,1.25,1.96,Idaho,ID,West,Mountain
2020-04-29,Illinois,50355,2221,US-IL,7.62,3.83,4.37,4.82,1.06,1.58,Illinois,IL,Midwest,East North Central
2020-04-29,Indiana,17409,1065,US-IN,7.17,3.39,4.22,4.56,1.04,1.68,Indiana,IN,Midwest,East North Central
2020-04-29,Iowa,6843,148,US-IA,7.6,3.67,4.47,5.27,1.11,1.66,Iowa,IA,Midwest,West North Central
2020-04-29,Kansas,3811,132,US-KS,7.21,3.1,4.41,4.74,0.95,1.72,Kansas,KS,Midwest,West North Central
2020-04-29,Kentucky,4538,235,US-KY,7.55,3.5,4.4,5.03,1.1,1.81,Kentucky,KY,South,East South Central
2020-04-29,Louisiana,27703,1845,US-LA,7.02,3.74,3.92,4.36,1.13,1.83,Louisiana,LA,South,West South Central
2020-04-29,Maine,1056,52,US-ME,4.31,1.85,2.53,2.67,0.6,1.01,Maine,ME,Northeast,New England
2020-04-29,Maryland,20942,1078,US-MD,7.66,4.01,4.42,5.16,1.09,1.68,Maryland,MD,South,South Atlantic
2020-04-29,Massachusetts,60265,3405,US-MA,7.27,3.37,4.2,4.8,0.98,1.41,Massachusetts,MA,Northeast,New England
2020-04-29,Michigan,40443,3670,US-MI,6.91,3.24,3.87,4.37,0.98,1.47,Michigan,MI,Midwest,East North Central
2020-04-29,Minnesota,4644,319,US-MN,7.37,3.36,4.45,4.72,1.06,1.43,Minnesota,MN,Midwest,West North Central
2020-04-29,Mississippi,6569,250,US-MS,6.69,3.81,3.71,4.21,1.03,2.0,Mississippi,MS,South,East South Central
2020-04-29,Missouri,7426,331,US-MO,8.05,3.6,4.74,4.67,1.12,1.81,Missouri,MO,Midwest,West North Central
2020-04-29,Montana,451,16,US-MT,7.35,2.82,4.26,4.77,0.93,1.68,Montana,MT,West,Mountain
2020-04-29,Nebraska,3876,67,US-NE,7.56,3.83,4.78,5.35,1.09,1.54,Nebraska,NE,Midwest,West North Central
2020-04-29,Nevada,4934,237,US-NV,7.31,3.73,4.29,4.79,0.94,1.81,Nevada,NV,West,Mountain
2020-04-29,New Hampshire,2054,66,US-NH,8.22,3.34,4.42,4.93,1.22,1.49,New Hampshire,NH,Northeast,New England
2020-04-29,New Jersey,116264,6770,US-NJ,8.49,4.23,4.71,5.74,1.1,1.57,New Jersey,NJ,Northeast,Middle Atlantic
2020-04-29,New Mexico,3213,112,US-NM,6.83,3.52,4.09,4.52,0.91,1.71,New Mexico,NM,West,Mountain
2020-04-29,New York,304994,23287,US-NY,7.71,3.93,4.42,5.37,1.03,1.55,New York,NY,Northeast,Middle Atlantic
2020-04-29,North Carolina,9947,366,US-NC,7.18,3.29,4.04,4.26,1.0,1.74,North Carolina,NC,South,South Atlantic
2020-04-29,North Dakota,1033,19,US-ND,7.02,3.68,4.24,4.68,0.96,1.57,North Dakota,ND,Midwest,West North Central
2020-04-29,Ohio,17303,937,US-OH,6.62,3.12,3.93,4.36,0.92,1.48,Ohio,OH,Midwest,East North Central
2020-04-29,Oklahoma,3473,214,US-OK,7.72,3.4,4.88,4.58,1.19,2.19,Oklahoma,OK,South,West South Central
2020-04-29,Oregon,2446,101,US-OR,6.04,2.35,3.56,3.35,0.76,1.28,Oregon,OR,West,Pacific
2020-04-29,Pennsylvania,46191,2392,US-PA,7.61,3.47,4.36,4.78,1.11,1.65,Pennsylvania,PA,Northeast,Middle Atlantic
2020-04-29,Rhode Island,8247,251,US-RI,8.63,4.05,4.85,5.19,1.14,1.9,Rhode Island,RI,Northeast,New England
2020-04-29,South Carolina,5881,232,US-SC,8.32,3.96,4.72,4.94,1.16,2.07,South Carolina,SC,South,South Atlantic
2020-04-29,South Dakota,2375,13,US-SD,6.29,3.26,4.07,4.2,0.94,1.3,South Dakota,SD,Midwest,West North Central
2020-04-29,Tennessee,10255,196,US-TN,7.84,3.76,4.52,5.01,1.13,1.94,Tennessee,TN,South,East South Central
2020-04-29,Texas,27839,776,US-TX,7.63,3.97,4.42,4.59,1.08,1.82,Texas,TX,South,West South Central
2020-04-29,Utah,4499,45,US-UT,5.0,2.19,2.99,3.11,0.66,1.16,Utah,UT,West,Mountain
2020-04-29,Vermont,862,46,US-VT,8.85,3.46,4.83,5.59,0.93,1.61,Vermont,VT,Northeast,New England
2020-04-29,Virginia,14961,522,US-VA,7.56,3.57,4.32,4.8,1.03,1.75,Virginia,VA,South,South Atlantic
2020-04-29,Washington,14490,805,US-WA,8.56,3.69,5.22,5.45,1.09,1.94,Washington,WA,West,Pacific
2020-04-29,West Virginia,1110,40,US-WV,7.82,3.26,5.15,4.47,1.27,1.89,West Virginia,WV,South,South Atlantic
2020-04-29,Wisconsin,6621,308,US-WI,7.08,3.23,4.17,4.21,0.95,1.51,Wisconsin,WI,Midwest,East North Central
2020-04-29,Wyoming,544,7,US-WY,5.84,2.49,4.24,4.03,0.71,1.56,Wyoming,WY,West,Mountain
2020-04-30,Alabama,7068,272,US-AL,7.21,3.74,4.15,4.07,1.11,2.02,Alabama,AL,South,East South Central
2020-04-30,Alaska,353,7,US-AK,7.8,3.63,5.3,5.11,0.83,1.91,Alaska,AK,West,Pacific
2020-04-30,Arizona,7648,320,US-AZ,8.04,3.79,4.89,4.84,1.05,2.02,Arizona,AZ,West,Mountain
2020-04-30,California,50470,2057,US-CA,8.52,3.89,4.84,4.7,1.09,1.79,California,CA,West,Pacific
2020-04-30,Colorado,15207,775,US-CO,6.92,3.29,4.24,4.64,0.88,1.46,Colorado,CO,West,Mountain
2020-04-30,Connecticut,27700,2257,US-CT,8.58,3.84,4.86,5.08,1.13,1.65,Connecticut,CT,Northeast,New England
2020-04-30,Delaware,4734,152,US-DE,6.78,3.41,3.66,4.25,1.06,1.35,Delaware,DE,South,South Atlantic
2020-04-30,District of Columbia,4323,224,US-DC,7.83,3.77,4.17,5.15,0.95,1.54,District of Columbia,DC,South,South Atlantic
2020-04-30,Florida,33683,1267,US-FL,7.81,3.88,4.43,4.6,1.08,1.83,Florida,FL,South,South Atlantic
2020-04-30,Georgia,25431,1121,US-GA,7.36,3.81,4.11,4.4,1.02,1.84,Georgia,GA,South,South Atlantic
2020-04-30,Hawaii,609,16,US-HI,8.85,4.45,5.5,4.96,1.18,2.32,Hawaii,HI,West,Pacific
2020-04-30,Idaho,2016,63,US-ID,8.09,3.49,5.33,4.47,1.11,1.94,Idaho,ID,West,Mountain
2020-04-30,Illinois,52918,2361,US-IL,7.33,3.77,4.05,4.58,1.02,1.59,Illinois,IL,Midwest,East North Central
2020-04-30,Indiana,18099,1114,US-IN,7.0,3.41,4.19,4.26,1.04,1.58,Indiana,IN,Midwest,East North Central
2020-04-30,Iowa,7145,162,US-IA,6.95,3.62,4.31,4.83,1.11,1.66,Iowa,IA,Midwest,West North Central
2020-04-30,Kansas,4305,133,US-KS,6.85,3.3,4.16,4.25,0.99,1.73,Kansas,KS,Midwest,West North Central
2020-04-30,Kentucky,4708,240,US-KY,7.38,3.39,4.47,4.81,1.12,1.83,Kentucky,KY,South,East South Central
2020-04-30,Louisiana,28044,1905,US-LA,7.05,3.85,3.94,4.09,1.07,1.94,Louisiana,LA,South,West South Central
2020-04-30,Maine,1095,53,US-ME,4.48,2.05,2.57,2.68,0.64,0.94,Maine,ME,Northeast,New England
2020-04-30,Maryland,21825,1139,US-MD,7.91,4.03,4.56,4.92,1.05,1.77,Maryland,MD,South,South Atlantic
2020-04-30,Massachusetts,62205,3562,US-MA,7.36,3.35,4.23,4.46,0.99,1.41,Massachusetts,MA,Northeast,New England
2020-04-30,Michigan,41348,3788,US-MI,6.75,3.15,3.83,4.03,0.93,1.49,Michigan,MI,Midwest,East North Central
2020-04-30,Minnesota,5136,343,US-MN,6.8,3.24,4.14,4.23,0.96,1.42,Minnesota,MN,Midwest,West North Central
2020-04-30,Mississippi,6815,261,US-MS,6.56,3.78,3.82,4.1,1.13,1.86,Mississippi,MS,South,East South Central
2020-04-30,Missouri,7563,341,US-MO,7.61,3.44,4.54,4.31,1.09,1.91,Missouri,MO,Midwest,West North Central
2020-04-30,Montana,452,16,US-MT,7.37,3.11,4.74,4.51,0.92,1.51,Montana,MT,West,Mountain
2020-04-30,Nebraska,4332,70,US-NE,7.12,3.7,4.43,4.87,1.0,1.82,Nebraska,NE,Midwest,West North Central
2020-04-30,Nevada,5053,243,US-NV,7.2,3.69,4.18,4.32,0.92,1.84,Nevada,NV,West,Mountain
2020-04-30,New Hampshire,2146,72,US-NH,8.07,3.49,4.91,4.68,1.08,1.68,New Hampshire,NH,Northeast,New England
2020-04-30,New Jersey,118652,7228,US-NJ,8.3,4.11,4.66,5.09,1.1,1.57,New Jersey,NJ,Northeast,Middle Atlantic
2020-04-30,New Mexico,3411,123,US-NM,6.71,3.21,3.97,4.51,0.95,1.63,New Mexico,NM,West,Mountain
2020-04-30,New York,309696,23616,US-NY,7.66,3.87,4.32,4.73,1.0,1.56,New York,NY,Northeast,Middle Atlantic
2020-04-30,North Carolina,10507,385,US-NC,7.03,3.27,3.97,3.88,1.01,1.62,North Carolina,NC,South,South Atlantic
2020-04-30,North Dakota,1067,19,US-ND,7.01,2.95,3.99,3.88,0.89,1.64,North Dakota,ND,Midwest,West North Central
2020-04-30,Ohio,18027,975,US-OH,6.59,3.0,3.84,3.9,0.97,1.49,Ohio,OH,Midwest,East North Central
2020-04-30,Oklahoma,3618,222,US-OK,7.5,3.47,4.55,4.53,1.05,2.18,Oklahoma,OK,South,West South Central
2020-04-30,Oregon,2510,103,US-OR,5.75,2.3,3.53,2.94,0.78,1.26,Oregon,OR,West,Pacific
2020-04-30,Pennsylvania,48224,2580,US-PA,7.66,3.38,4.34,4.57,1.1,1.61,Pennsylvania,PA,Northeast,Middle Atlantic
2020-04-30,Rhode Island,8621,266,US-RI,8.74,3.94,5.01,4.92,1.27,1.42,Rhode Island,RI,Northeast,New England
2020-04-30,South Carolina,6095,244,US-SC,8.34,4.11,4.61,4.66,1.14,2.2,South Carolina,SC,South,South Atlantic
2020-04-30,South Dakota,2450,17,US-SD,6.04,2.98,4.1,4.22,0.84,1.65,South Dakota,SD,Midwest,West North Central
2020-04-30,Tennessee,10506,200,US-TN,7.57,3.65,4.41,4.43,1.01,1.96,Tennessee,TN,South,East South Central
2020-04-30,Texas,29072,828,US-TX,7.46,3.98,4.32,4.62,1.02,1.88,Texas,TX,South,West South Central
2020-04-30,Utah,4672,46,US-UT,4.81,2.12,3.0,3.11,0.63,1.15,Utah,UT,West,Mountain
2020-04-30,Vermont,866,48,US-VT,8.04,3.36,4.93,5.31,1.0,1.34,Vermont,VT,Northeast,New England
2020-04-30,Virginia,15846,552,US-VA,7.68,3.51,4.43,4.51,1.01,1.69,Virginia,VA,South,South Atlantic
2020-04-30,Washington,14814,822,US-WA,8.44,3.58,5.08,5.16,1.09,1.87,Washington,WA,West,Pacific
2020-04-30,West Virginia,1126,44,US-WV,7.38,3.02,5.12,4.23,1.25,1.83,West Virginia,WV,South,South Atlantic
2020-04-30,Wisconsin,6973,316,US-WI,6.64,3.01,3.88,3.64,0.92,1.5,Wisconsin,WI,Midwest,East North Central
2020-04-30,Wyoming,559,7,US-WY,6.12,2.74,4.35,3.94,0.9,1.64,Wyoming,WY,West,Mountain
2020-05-01,Alabama,7294,289,US-AL,7.06,3.49,3.63,3.61,0.95,2.04,Alabama,AL,South,East South Central
2020-05-01,Alaska,362,7,US-AK,7.26,3.38,4.27,3.98,0.53,1.77,Alaska,AK,West,Pacific
2020-05-01,Arizona,7962,330,US-AZ,7.79,3.63,4.37,4.37,1.01,1.92,Arizona,AZ,West,Mountain
