state,date,anxiety,cough,depression,fever,generalized_anxiety_disorder,nausea,State,State Code,Region,Division
US-IA,2020-08-23,6.97,3.3,4.02,4.18,0.87,1.92,Iowa,IA,Midwest,West North Central
US-IA,2020-08-24,7.98,3.54,3.94,4.59,1.14,1.96,Iowa,IA,Midwest,West North Central
US-IA,2020-08-25,7.83,3.48,4.29,4.64,1.12,1.89,Iowa,IA,Midwest,West North Central
US-IA,2020-08-26,7.84,3.46,4.35,4.66,1.04,1.91,Iowa,IA,Midwest,West North Central
US-IA,2020-08-27,7.49,3.54,4.22,4.49,1.18,1.71,Iowa,IA,Midwest,West North Central
US-IA,2020-08-28,7.16,3.4,3.84,4.54,1.11,1.85,Iowa,IA,Midwest,West North Central
US-IA,2020-08-29,6.5,3.58,3.72,4.19,0.8,2.05,Iowa,IA,Midwest,West North Central
US-IA,2020-08-30,7.19,3.63,4.32,4.36,0.96,1.93,Iowa,IA,Midwest,West North Central
US-IA,2020-08-31,8.18,3.46,4.78,4.32,1.13,1.99,Iowa,IA,Midwest,West North Central
US-IA,2020-09-01,8.22,3.87,4.76,4.49,1.26,1.88,Iowa,IA,Midwest,West North Central
US-IA,2020-09-02,8.18,3.69,4.64,4.43,1.3,1.94,Iowa,IA,Midwest,West North Central
US-IA,2020-09-03,8.22,3.71,4.55,4.34,1.29,1.82,Iowa,IA,Midwest,West North Central
US-IA,2020-09-04,7.45,3.61,4.15,4.34,1.09,1.83,Iowa,IA,Midwest,West North Central
US-IA,2020-09-05,6.55,3.6,4.17,4.0,0.95,1.97,Iowa,IA,Midwest,West North Central
US-IA,2020-09-06,6.96,3.77,4.35,4.28,0.97,2.0,Iowa,IA,Midwest,West North Central
US-IA,2020-09-07,7.48,3.84,4.76,3.89,0.96,1.79,Iowa,IA,Midwest,West North Central
US-IA,2020-09-08,8.19,3.98,4.6,4.33,1.31,1.77,Iowa,IA,Midwest,West North Central
US-IA,2020-09-09,7.94,4.15,4.71,4.41,1.25,1.75,Iowa,IA,Midwest,West North Central
US-IA,2020-09-10,8.0,4.12,4.67,4.26,1.23,1.73,Iowa,IA,Midwest,West North Central
US-IA,2020-09-11,7.52,3.75,4.36,4.23,1.13,1.73,Iowa,IA,Midwest,West North Central
US-IA,2020-09-12,7.22,3.85,4.2,3.83,1.04,2.0,Iowa,IA,Midwest,West North Central
US-IA,2020-09-13,7.84,3.79,4.58,3.87,0.98,2.05,Iowa,IA,Midwest,West North Central
US-IA,2020-09-14,8.91,4.0,4.91,4.42,1.29,2.04,Iowa,IA,Midwest,West North Central
US-IA,2020-09-15,8.56,4.09,5.14,4.37,1.17,1.97,Iowa,IA,Midwest,West North Central
US-IA,2020-09-16,8.56,4.17,5.01,4.41,1.32,1.93,Iowa,IA,Midwest,West North Central
US-IA,2020-09-17,8.37,3.87,4.79,4.36,1.31,1.85,Iowa,IA,Midwest,West North Central
US-IA,2020-09-18,7.48,3.91,4.56,3.94,1.04,1.73,Iowa,IA,Midwest,West North Central
US-IA,2020-09-19,6.72,4.04,4.28,3.72,0.91,1.92,Iowa,IA,Midwest,West North Central
US-IA,2020-09-20,7.33,4.02,4.44,3.91,1.03,1.89,Iowa,IA,Midwest,West North Central
US-IA,2020-09-21,8.68,4.24,5.11,4.57,1.35,1.97,Iowa,IA,Midwest,West North Central
US-IA,2020-09-22,8.8,4.28,5.12,4.62,1.35,1.94,Iowa,IA,Midwest,West North Central
US-IA,2020-09-23,8.72,4.22,5.18,4.35,1.43,1.91,Iowa,IA,Midwest,West North Central
US-IA,2020-09-24,8.54,4.22,5.21,4.4,1.35,1.87,Iowa,IA,Midwest,West North Central
US-IA,2020-09-25,7.85,4.13,4.46,3.92,1.22,1.74,Iowa,IA,Midwest,West North Central
US-IA,2020-09-26,7.06,3.93,4.55,3.94,0.92,1.98,Iowa,IA,Midwest,West North Central
US-IA,2020-09-27,7.72,4.24,4.83,4.13,1.06,1.87,Iowa,IA,Midwest,West North Central
US-IA,2020-09-28,8.58,4.32,5.41,4.11,1.35,1.95,Iowa,IA,Midwest,West North Central
US-IA,2020-09-29,8.74,4.08,5.23,4.11,1.38,1.83,Iowa,IA,Midwest,West North Central
US-IA,2020-09-30,8.55,4.02,5.45,3.84,1.32,1.8,Iowa,IA,Midwest,West North Central
US-IA,2020-10-01,8.47,4.37,5.19,3.81,1.19,1.79,Iowa,IA,Midwest,West North Central
US-IA,2020-10-02,7.46,4.26,4.41,4.24,1.08,1.6,Iowa,IA,Midwest,West North Central
US-IA,2020-10-03,6.37,4.51,3.98,4.33,0.88,1.79,Iowa,IA,Midwest,West North Central
US-IA,2020-10-04,7.48,4.38,4.7,4.17,1.03,1.84,Iowa,IA,Midwest,West North Central
US-IA,2020-10-05,8.9,4.71,5.33,4.91,1.35,1.98,Iowa,IA,Midwest,West North Central
US-IA,2020-10-06,8.78,4.88,5.65,5.05,1.25,1.86,Iowa,IA,Midwest,West North Central
US-IA,2020-10-07,8.8,4.5,5.31,4.64,1.24,1.93,Iowa,IA,Midwest,West North Central
US-IA,2020-10-08,8.92,4.44,5.3,4.46,1.24,1.93,Iowa,IA,Midwest,West North Central
US-IA,2020-10-09,7.89,4.32,4.58,4.37,1.2,1.9,Iowa,IA,Midwest,West North Central
US-IA,2020-10-10,7.1,4.26,4.17,3.75,0.88,1.83,Iowa,IA,Midwest,West North Central
US-IA,2020-10-11,7.83,4.1,4.7,4.17,1.02,1.91,Iowa,IA,Midwest,West North Central
US-IA,2020-10-12,8.81,4.21,5.14,4.18,1.35,2.04,Iowa,IA,Midwest,West North Central
US-IA,2020-10-13,8.83,4.25,5.1,4.08,1.24,1.89,Iowa,IA,Midwest,West North Central
US-IA,2020-10-14,8.73,4.33,5.34,4.17,1.3,1.94,Iowa,IA,Midwest,West North Central
US-IA,2020-10-15,8.24,4.25,5.16,3.99,1.29,1.78,Iowa,IA,Midwest,West North Central
US-IA,2020-10-16,7.31,4.03,4.78,3.64,1.07,1.75,Iowa,IA,Midwest,West North Central
US-IA,2020-10-17,7.06,4.16,4.52,3.88,0.92,1.75,Iowa,IA,Midwest,West North Central
US-IA,2020-10-18,7.35,4.04,4.28,3.81,1.03,1.8,Iowa,IA,Midwest,West North Central
US-IA,2020-10-19,8.43,4.57,5.28,4.34,1.37,1.84,Iowa,IA,Midwest,West North Central
US-ID,2020-01-01,8.14,10.64,5.4,5.69,0.99,2.84,Idaho,ID,West,Mountain
US-ID,2020-01-02,8.37,11.13,5.53,5.86,1.08,2.88,Idaho,ID,West,Mountain
US-ID,2020-01-03,7.75,10.73,4.9,5.5,1.03,2.65,Idaho,ID,West,Mountain
US-ID,2020-01-04,8.01,10.4,5.37,5.42,0.87,2.45,Idaho,ID,West,Mountain
US-ID,2020-01-05,8.21,10.83,5.06,5.33,1.18,2.67,Idaho,ID,West,Mountain
US-ID,2020-01-06,8.77,9.35,5.56,5.32,1.38,2.74,Idaho,ID,West,Mountain
US-ID,2020-01-07,8.75,9.34,5.78,5.16,1.21,2.42,Idaho,ID,West,Mountain
US-ID,2020-01-08,9.0,8.71,5.59,4.62,1.06,2.27,Idaho,ID,West,Mountain
US-ID,2020-01-09,8.93,8.25,5.93,4.69,1.3,2.35,Idaho,ID,West,Mountain
US-ID,2020-01-10,8.34,8.02,5.31,4.58,1.11,2.03,Idaho,ID,West,Mountain
US-ID,2020-01-11,7.84,8.9,5.07,5.28,0.92,2.33,Idaho,ID,West,Mountain
US-ID,2020-01-12,8.13,8.2,5.44,5.16,0.94,2.48,Idaho,ID,West,Mountain
US-ID,2020-01-13,8.4,8.09,5.64,5.34,1.25,2.43,Idaho,ID,West,Mountain
US-ID,2020-01-14,8.61,8.02,5.64,5.12,1.16,2.28,Idaho,ID,West,Mountain
US-ID,2020-01-15,9.41,8.14,6.2,4.87,1.32,2.43,Idaho,ID,West,Mountain
US-ID,2020-01-16,9.6,7.57,5.92,4.87,1.29,2.31,Idaho,ID,West,Mountain
US-ID,2020-01-17,8.61,7.87,5.44,5.25,1.32,2.3,Idaho,ID,West,Mountain
US-ID,2020-01-18,7.75,8.04,5.06,5.73,0.99,2.71,Idaho,ID,West,Mountain
US-ID,2020-01-19,8.46,8.41,5.43,5.04,1.17,2.57,Idaho,ID,West,Mountain
US-ID,2020-01-20,8.96,8.9,6.1,5.5,1.4,2.95,Idaho,ID,West,Mountain
US-ID,2020-01-21,9.89,8.48,6.4,5.3,1.48,2.53,Idaho,ID,West,Mountain
US-ID,2020-01-22,9.63,8.05,6.04,5.15,1.46,2.29,Idaho,ID,West,Mountain
US-ID,2020-01-23,9.4,8.24,6.54,5.1,1.32,2.37,Idaho,ID,West,Mountain
US-ID,2020-01-24,8.76,7.87,5.46,4.96,1.26,2.35,Idaho,ID,West,Mountain
US-ID,2020-01-25,8.07,8.72,5.56,5.27,1.23,2.71,Idaho,ID,West,Mountain
US-ID,2020-01-26,8.95,8.72,5.84,5.21,1.18,2.53,Idaho,ID,West,Mountain
US-ID,2020-01-27,9.65,8.61,6.03,5.51,1.4,2.52,Idaho,ID,West,Mountain
US-ID,2020-01-28,10.12,8.55,6.37,5.49,1.49,2.42,Idaho,ID,West,Mountain
US-ID,2020-01-29,9.87,8.54,6.3,5.24,1.32,2.61,Idaho,ID,West,Mountain
US-ID,2020-01-30,9.59,8.39,6.24,5.21,1.46,2.34,Idaho,ID,West,Mountain
US-ID,2020-01-31,8.72,8.25,5.22,4.59,1.25,2.34,Idaho,ID,West,Mountain
US-ID,2020-02-01,8.17,8.21,5.64,5.13,1.11,2.64,Idaho,ID,West,Mountain
US-ID,2020-02-02,8.27,7.91,5.47,5.02,1.2,2.4,Idaho,ID,West,Mountain
US-ID,2020-02-03,9.53,8.57,6.85,5.05,1.51,2.62,Idaho,ID,West,Mountain
US-ID,2020-02-04,9.12,8.67,6.16,5.21,1.41,2.32,Idaho,ID,West,Mountain
US-ID,2020-02-05,9.69,7.94,6.15,5.04,1.34,2.18,Idaho,ID,West,Mountain
US-ID,2020-02-06,9.74,8.04,6.42,4.88,1.42,2.23,Idaho,ID,West,Mountain
US-ID,2020-02-07,8.73,7.62,5.64,4.86,1.46,2.37,Idaho,ID,West,Mountain
US-ID,2020-02-08,8.37,8.17,5.83,5.02,1.24,2.49,Idaho,ID,West,Mountain
US-ID,2020-02-09,9.3,8.44,6.09,5.23,1.37,2.56,Idaho,ID,West,Mountain
US-ID,2020-02-10,9.65,8.26,6.31,5.06,1.49,2.38,Idaho,ID,West,Mountain
US-ID,2020-02-11,9.82,8.39,6.23,5.07,1.52,2.11,Idaho,ID,West,Mountain
US-ID,2020-02-12,9.42,7.96,6.63,4.99,1.44,2.19,Idaho,ID,West,Mountain
US-ID,2020-02-13,9.23,7.62,6.29,4.86,1.27,2.15,Idaho,ID,West,Mountain
US-ID,2020-02-14,7.84,7.15,5.17,4.43,1.01,1.96,Idaho,ID,West,Mountain
US-ID,2020-02-15,8.17,8.34,5.39,4.97,1.13,2.34,Idaho,ID,West,Mountain
US-ID,2020-02-16,8.39,8.58,6.01,5.21,1.14,2.67,Idaho,ID,West,Mountain
US-ID,2020-02-17,9.23,8.71,6.3,5.46,1.63,2.42,Idaho,ID,West,Mountain
US-ID,2020-02-18,9.65,8.89,6.21,5.48,1.47,2.46,Idaho,ID,West,Mountain
US-ID,2020-02-19,9.73,8.3,6.31,5.09,1.54,2.37,Idaho,ID,West,Mountain
US-ID,2020-02-20,9.59,7.85,6.03,5.02,1.61,2.22,Idaho,ID,West,Mountain
US-ID,2020-02-21,8.43,7.72,5.21,4.71,1.28,2.19,Idaho,ID,West,Mountain
US-ID,2020-02-22,8.18,8.18,5.02,4.55,0.99,2.27,Idaho,ID,West,Mountain
US-ID,2020-02-23,9.1,8.52,5.75,5.37,1.2,2.65,Idaho,ID,West,Mountain
US-ID,2020-02-24,9.56,8.32,6.17,5.12,1.45,2.47,Idaho,ID,West,Mountain
US-ID,2020-02-25,9.7,8.67,6.37,5.01,1.36,2.26,Idaho,ID,West,Mountain
US-ID,2020-02-26,9.36,9.21,6.07,5.62,1.21,2.33,Idaho,ID,West,Mountain
US-ID,2020-02-27,9.01,9.18,6.1,6.08,1.26,2.24,Idaho,ID,West,Mountain
US-ID,2020-02-28,8.25,8.53,5.04,5.55,1.3,2.16,Idaho,ID,West,Mountain
US-ID,2020-02-29,8.08,9.63,4.95,6.01,0.86,2.25,Idaho,ID,West,Mountain
US-ID,2020-03-01,8.66,10.47,5.74,5.9,0.92,2.42,Idaho,ID,West,Mountain
US-ID,2020-03-02,9.12,10.97,5.65,6.27,1.36,2.52,Idaho,ID,West,Mountain
US-ID,2020-03-03,9.04,11.12,5.96,6.57,1.33,2.31,Idaho,ID,West,Mountain
US-ID,2020-03-04,9.12,10.31,6.03,6.69,1.24,2.18,Idaho,ID,West,Mountain
US-ID,2020-03-05,8.86,9.51,5.69,5.92,1.29,2.13,Idaho,ID,West,Mountain
US-ID,2020-03-06,8.14,9.36,5.27,5.82,1.1,2.03,Idaho,ID,West,Mountain
US-ID,2020-03-07,7.52,10.41,5.02,6.52,1.06,2.33,Idaho,ID,West,Mountain
US-ID,2020-03-08,8.37,10.24,5.4,6.55,1.05,2.42,Idaho,ID,West,Mountain
US-ID,2020-03-09,9.1,10.43,5.71,6.88,1.33,2.3,Idaho,ID,West,Mountain
US-ID,2020-03-10,9.02,10.13,5.68,6.42,1.35,2.29,Idaho,ID,West,Mountain
US-ID,2020-03-11,8.54,12.51,5.39,8.09,1.29,2.25,Idaho,ID,West,Mountain
US-ID,2020-03-12,8.21,14.53,4.97,9.52,1.08,2.08,Idaho,ID,West,Mountain
US-ID,2020-03-13,8.11,15.08,3.87,11.19,0.95,1.92,Idaho,ID,West,Mountain
US-ID,2020-03-14,7.28,17.38,4.11,16.03,0.84,2.08,Idaho,ID,West,Mountain
US-ID,2020-03-15,7.61,16.29,4.0,16.33,0.87,2.1,Idaho,ID,West,Mountain
US-ID,2020-03-16,8.07,15.69,4.23,17.49,1.02,2.0,Idaho,ID,West,Mountain
US-ID,2020-03-17,7.93,14.55,4.18,17.98,1.25,1.88,Idaho,ID,West,Mountain
US-ID,2020-03-18,8.18,13.98,4.27,22.58,1.11,2.08,Idaho,ID,West,Mountain
US-ID,2020-03-19,7.97,13.28,4.21,17.45,0.83,1.87,Idaho,ID,West,Mountain
US-ID,2020-03-20,8.02,12.58,4.01,14.27,0.88,1.84,Idaho,ID,West,Mountain
US-ID,2020-03-21,7.45,12.26,3.99,12.71,0.95,1.84,Idaho,ID,West,Mountain
US-ID,2020-03-22,7.86,11.16,3.82,12.36,0.89,1.77,Idaho,ID,West,Mountain
US-ID,2020-03-23,7.96,11.89,3.9,14.43,1.17,1.99,Idaho,ID,West,Mountain
US-ID,2020-03-24,7.98,10.88,3.85,11.77,1.03,2.04,Idaho,ID,West,Mountain
US-ID,2020-03-25,7.75,9.91,3.94,11.37,1.04,1.79,Idaho,ID,West,Mountain
US-ID,2020-03-26,7.82,9.69,4.22,10.8,0.9,2.01,Idaho,ID,West,Mountain
US-ID,2020-03-27,7.48,9.57,3.78,11.49,0.95,1.68,Idaho,ID,West,Mountain
US-ID,2020-03-28,7.55,8.77,3.98,10.99,0.97,1.96,Idaho,ID,West,Mountain
US-ID,2020-03-29,7.95,8.17,3.83,9.01,0.84,1.9,Idaho,ID,West,Mountain
US-ID,2020-03-30,7.77,8.22,4.19,9.6,0.94,1.96,Idaho,ID,West,Mountain
US-ID,2020-03-31,8.54,7.24,4.29,8.48,1.08,2.29,Idaho,ID,West,Mountain
US-ID,2020-04-01,8.79,7.4,4.41,9.26,1.1,2.17,Idaho,ID,West,Mountain
US-ID,2020-04-02,8.1,7.32,4.52,9.43,1.08,1.97,Idaho,ID,West,Mountain
US-ID,2020-04-03,8.13,7.49,4.45,8.29,0.99,2.05,Idaho,ID,West,Mountain
US-ID,2020-04-04,7.22,6.65,4.35,8.33,0.85,2.11,Idaho,ID,West,Mountain
US-ID,2020-04-05,7.88,7.05,4.32,7.4,0.8,1.99,Idaho,ID,West,Mountain
US-ID,2020-04-06,8.11,6.67,4.78,8.02,1.03,2.21,Idaho,ID,West,Mountain
US-ID,2020-04-07,8.26,5.94,4.75,7.18,1.0,2.09,Idaho,ID,West,Mountain
US-ID,2020-04-08,7.76,5.69,4.85,6.89,1.07,1.82,Idaho,ID,West,Mountain
US-ID,2020-04-09,7.69,5.28,4.5,6.03,0.84,1.96,Idaho,ID,West,Mountain
US-ID,2020-04-10,7.22,4.73,4.58,5.92,0.9,1.79,Idaho,ID,West,Mountain
US-ID,2020-04-11,6.97,4.88,4.71,5.63,0.8,2.32,Idaho,ID,West,Mountain
US-ID,2020-04-12,6.86,4.61,4.69,5.07,0.85,1.68,Idaho,ID,West,Mountain
US-ID,2020-04-13,7.94,4.65,4.87,5.42,1.1,2.09,Idaho,ID,West,Mountain
US-ID,2020-04-14,8.01,4.66,4.94,5.21,1.02,2.04,Idaho,ID,West,Mountain
US-ID,2020-04-15,7.79,4.09,4.89,4.9,0.87,1.86,Idaho,ID,West,Mountain
US-ID,2020-04-16,8.11,4.17,4.78,4.84,1.0,1.88,Idaho,ID,West,Mountain
US-ID,2020-04-17,7.3,4.0,4.41,5.08,1.0,1.74,Idaho,ID,West,Mountain
US-ID,2020-04-18,6.71,4.07,4.36,4.89,0.82,2.05,Idaho,ID,West,Mountain
US-ID,2020-04-19,7.62,3.99,4.68,4.55,0.94,1.96,Idaho,ID,West,Mountain
US-ID,2020-04-20,7.69,4.06,4.99,4.9,1.08,1.86,Idaho,ID,West,Mountain
US-ID,2020-04-21,8.53,3.87,5.06,4.76,1.09,1.99,Idaho,ID,West,Mountain
US-ID,2020-04-22,8.29,3.88,4.85,4.74,1.16,2.1,Idaho,ID,West,Mountain
US-ID,2020-04-23,8.2,3.86,4.59,4.41,1.01,1.91,Idaho,ID,West,Mountain
US-ID,2020-04-24,7.96,3.68,4.8,4.52,1.01,2.02,Idaho,ID,West,Mountain
US-ID,2020-04-25,7.23,3.66,4.43,4.59,0.85,2.02,Idaho,ID,West,Mountain
US-ID,2020-04-26,7.55,3.24,4.69,3.96,1.01,2.06,Idaho,ID,West,Mountain
US-ID,2020-04-27,8.99,3.66,5.22,4.63,1.16,2.09,Idaho,ID,West,Mountain
US-ID,2020-04-28,8.4,3.32,5.16,4.64,1.18,2.05,Idaho,ID,West,Mountain
US-ID,2020-04-29,8.46,3.55,5.21,5.26,1.25,1.96,Idaho,ID,West,Mountain
US-ID,2020-04-30,8.09,3.49,5.33,4.47,1.11,1.94,Idaho,ID,West,Mountain
US-ID,2020-05-01,7.47,2.86,4.5,3.9,1.06,1.72,Idaho,ID,West,Mountain
US-ID,2020-05-02,7.32,3.12,4.58,3.83,1.03,2.07,Idaho,ID,West,Mountain
US-ID,2020-05-03,7.75,3.22,4.83,3.94,0.88,1.94,Idaho,ID,West,Mountain
US-ID,2020-05-04,8.04,3.13,5.0,4.39,0.89,2.15,Idaho,ID,West,Mountain
US-ID,2020-05-05,8.01,3.35,5.25,5.92,1.14,2.02,Idaho,ID,West,Mountain
US-ID,2020-05-06,8.22,3.12,5.03,6.17,1.16,1.8,Idaho,ID,West,Mountain
US-ID,2020-05-07,8.2,2.9,5.16,5.25,1.14,1.97,Idaho,ID,West,Mountain
US-ID,2020-05-08,7.78,2.94,4.92,4.76,1.03,1.94,Idaho,ID,West,Mountain
US-ID,2020-05-09,6.63,2.74,4.31,5.59,0.85,1.96,Idaho,ID,West,Mountain
US-ID,2020-05-10,6.85,2.7,4.45,4.89,0.86,1.84,Idaho,ID,West,Mountain
US-ID,2020-05-11,8.38,3.1,5.2,5.61,1.3,2.18,Idaho,ID,West,Mountain
US-ID,2020-05-12,8.49,3.3,5.22,5.32,1.16,2.06,Idaho,ID,West,Mountain
US-ID,2020-05-13,8.99,3.18,5.23,6.23,1.13,2.13,Idaho,ID,West,Mountain
US-ID,2020-05-14,8.31,3.27,5.14,6.33,1.02,2.06,Idaho,ID,West,Mountain
US-ID,2020-05-15,8.04,2.94,4.82,5.22,1.01,2.07,Idaho,ID,West,Mountain
US-ID,2020-05-16,7.59,2.92,4.85,4.82,0.95,2.07,Idaho,ID,West,Mountain
US-ID,2020-05-17,7.46,2.87,5.03,4.32,0.87,2.25,Idaho,ID,West,Mountain
US-ID,2020-05-18,8.48,3.34,5.24,4.94,1.15,2.2,Idaho,ID,West,Mountain
US-ID,2020-05-19,8.91,3.34,5.15,4.73,1.11,2.33,Idaho,ID,West,Mountain
US-ID,2020-05-20,8.53,3.15,5.23,4.17,1.43,2.35,Idaho,ID,West,Mountain
US-ID,2020-05-21,8.75,3.11,5.5,4.49,1.16,2.13,Idaho,ID,West,Mountain
US-ID,2020-05-22,7.9,2.75,4.71,4.06,1.0,2.1,Idaho,ID,West,Mountain
US-ID,2020-05-23,7.2,2.85,4.33,3.76,0.78,2.04,Idaho,ID,West,Mountain
US-ID,2020-05-24,7.25,2.84,4.57,3.75,1.08,2.25,Idaho,ID,West,Mountain
US-ID,2020-05-25,7.56,2.89,5.14,3.72,0.95,2.05,Idaho,ID,West,Mountain
US-ID,2020-05-26,8.39,3.03,5.36,4.29,1.17,2.18,Idaho,ID,West,Mountain
US-ID,2020-05-27,7.88,3.01,4.77,3.9,1.14,2.13,Idaho,ID,West,Mountain
US-ID,2020-05-28,7.56,2.58,4.87,3.93,1.03,2.05,Idaho,ID,West,Mountain
US-ID,2020-05-29,7.07,2.57,4.62,3.73,0.96,2.03,Idaho,ID,West,Mountain
US-ID,2020-05-30,6.78,2.59,3.83,3.46,0.92,1.97,Idaho,ID,West,Mountain
US-ID,2020-05-31,7.16,2.5,4.47,3.25,0.81,2.05,Idaho,ID,West,Mountain
US-ID,2020-06-01,7.61,2.68,4.6,3.62,0.96,2.0,Idaho,ID,West,Mountain
US-ID,2020-06-02,7.38,2.49,4.57,3.62,1.09,2.03,Idaho,ID,West,Mountain
US-ID,2020-06-03,8.04,2.62,4.68,3.46,1.15,2.14,Idaho,ID,West,Mountain
US-ID,2020-06-04,8.04,2.8,4.61,3.56,1.21,2.28,Idaho,ID,West,Mountain
US-ID,2020-06-05,7.17,2.6,4.44,3.59,1.1,2.02,Idaho,ID,West,Mountain
US-ID,2020-06-06,7.28,2.76,4.6,3.25,0.7,2.08,Idaho,ID,West,Mountain
US-ID,2020-06-07,7.96,2.71,4.72,3.27,0.95,2.23,Idaho,ID,West,Mountain
US-ID,2020-06-08,8.33,2.98,5.05,3.54,1.25,2.29,Idaho,ID,West,Mountain
US-ID,2020-06-09,8.39,2.81,5.05,3.72,1.31,2.25,Idaho,ID,West,Mountain
US-ID,2020-06-10,8.35,2.82,5.4,3.71,1.16,2.24,Idaho,ID,West,Mountain
US-ID,2020-06-11,8.27,2.99,5.16,3.62,1.04,2.15,Idaho,ID,West,Mountain
US-ID,2020-06-12,7.8,2.83,4.67,3.8,1.19,2.08,Idaho,ID,West,Mountain
US-ID,2020-06-13,7.65,2.73,4.83,3.54,0.99,2.23,Idaho,ID,West,Mountain
US-ID,2020-06-14,8.12,3.09,5.14,3.26,0.97,2.27,Idaho,ID,West,Mountain
US-ID,2020-06-15,8.8,2.86,5.45,3.92,1.34,2.38,Idaho,ID,West,Mountain
US-ID,2020-06-16,8.86,3.26,5.36,4.04,1.22,2.48,Idaho,ID,West,Mountain
US-ID,2020-06-17,8.47,3.15,5.62,4.02,1.27,2.19,Idaho,ID,West,Mountain
US-ID,2020-06-18,8.13,3.05,5.15,4.21,1.2,2.3,Idaho,ID,West,Mountain
US-ID,2020-06-19,7.72,3.12,4.56,3.55,1.07,2.24,Idaho,ID,West,Mountain
US-ID,2020-06-20,7.58,2.92,4.72,3.9,0.95,2.01,Idaho,ID,West,Mountain
US-ID,2020-06-21,7.87,3.03,4.98,3.87,0.97,2.03,Idaho,ID,West,Mountain
US-ID,2020-06-22,8.4,3.68,5.09,4.75,1.1,2.37,Idaho,ID,West,Mountain
US-ID,2020-06-23,8.19,3.76,5.21,4.7,1.23,2.22,Idaho,ID,West,Mountain
US-ID,2020-06-24,8.35,3.96,5.56,4.71,1.16,2.21,Idaho,ID,West,Mountain
US-ID,2020-06-25,8.27,4.15,5.72,4.93,1.03,2.35,Idaho,ID,West,Mountain
US-ID,2020-06-26,7.92,4.51,5.11,4.91,1.04,2.15,Idaho,ID,West,Mountain
US-ID,2020-06-27,7.29,3.93,4.75,4.55,1.03,2.11,Idaho,ID,West,Mountain
US-ID,2020-06-28,8.31,3.88,5.07,4.7,0.79,2.31,Idaho,ID,West,Mountain
US-ID,2020-06-29,8.41,4.19,5.39,5.32,1.27,2.25,Idaho,ID,West,Mountain
US-ID,2020-06-30,8.15,4.15,5.34,5.53,1.28,2.44,Idaho,ID,West,Mountain
US-ID,2020-07-01,8.28,3.99,4.87,5.21,1.22,2.4,Idaho,ID,West,Mountain
US-ID,2020-07-02,8.74,4.2,5.1,5.34,1.27,2.12,Idaho,ID,West,Mountain
US-ID,2020-07-03,7.38,3.62,5.1,4.94,0.93,2.21,Idaho,ID,West,Mountain
US-ID,2020-07-04,7.03,3.38,4.06,4.54,0.96,2.26,Idaho,ID,West,Mountain
US-ID,2020-07-05,7.63,3.59,5.15,4.56,1.16,2.37,Idaho,ID,West,Mountain
US-ID,2020-07-06,7.84,4.12,4.92,5.62,1.09,2.28,Idaho,ID,West,Mountain
US-ID,2020-07-07,8.69,4.04,5.44,6.15,1.39,2.3,Idaho,ID,West,Mountain
US-ID,2020-07-08,8.5,4.25,5.19,5.74,1.26,2.22,Idaho,ID,West,Mountain
US-ID,2020-07-09,8.73,4.17,5.08,5.87,1.27,2.19,Idaho,ID,West,Mountain
US-ID,2020-07-10,8.24,3.79,5.0,5.34,1.16,2.52,Idaho,ID,West,Mountain
US-ID,2020-07-11,7.56,3.61,4.48,5.18,1.02,2.54,Idaho,ID,West,Mountain
US-ID,2020-07-12,7.95,4.0,4.65,5.42,1.06,2.3,Idaho,ID,West,Mountain
US-ID,2020-07-13,8.3,4.1,4.94,6.48,1.19,2.58,Idaho,ID,West,Mountain
US-ID,2020-07-14,8.52,4.25,5.23,5.52,1.2,2.37,Idaho,ID,West,Mountain
US-ID,2020-07-15,8.26,4.25,5.15,5.85,1.37,2.45,Idaho,ID,West,Mountain
US-ID,2020-07-16,8.25,4.13,4.83,5.9,1.11,2.56,Idaho,ID,West,Mountain
US-ID,2020-07-17,7.44,4.02,4.87,5.53,1.12,2.31,Idaho,ID,West,Mountain
US-ID,2020-07-18,7.22,3.74,4.45,5.23,1.04,2.4,Idaho,ID,West,Mountain
US-ID,2020-07-19,7.8,3.91,4.96,4.91,1.0,2.3,Idaho,ID,West,Mountain
US-ID,2020-07-20,8.49,3.79,4.82,5.35,1.23,2.34,Idaho,ID,West,Mountain
US-ID,2020-07-21,8.47,3.9,5.39,5.29,1.19,2.24,Idaho,ID,West,Mountain
US-ID,2020-07-22,8.9,4.01,5.47,5.27,1.45,2.48,Idaho,ID,West,Mountain
US-ID,2020-07-23,8.64,4.06,5.5,5.22,1.23,2.33,Idaho,ID,West,Mountain
US-ID,2020-07-24,7.98,3.73,4.58,5.19,0.97,2.22,Idaho,ID,West,Mountain
US-ID,2020-07-25,7.51,3.79,4.64,4.08,0.99,2.14,Idaho,ID,West,Mountain
US-ID,2020-07-26,8.13,3.68,4.89,4.46,1.03,2.5,Idaho,ID,West,Mountain
US-ID,2020-07-27,8.69,3.73,5.26,4.86,1.21,2.46,Idaho,ID,West,Mountain
US-ID,2020-07-28,8.7,4.08,5.78,5.51,1.22,2.33,Idaho,ID,West,Mountain
US-ID,2020-07-29,8.56,3.94,5.41,5.32,1.17,2.39,Idaho,ID,West,Mountain
US-ID,2020-07-30,8.36,3.87,4.82,4.97,1.27,2.22,Idaho,ID,West,Mountain
